,Province_State,Country_Region,Lat,Long,Date,Confirmed,Recovered,Deaths,geometry
18506,,Dominican Republic,18.7357,-70.1627,4/1/20,1284,15.0,57,POINT (-70.1627 18.7357)
18507,,Ecuador,-1.8312,-78.1834,4/1/20,2748,37.0,93,POINT (-78.18340000000001 -1.8312)
18508,,Egypt,26.0,30.0,4/1/20,779,96.0,52,POINT (30 26)
18509,,El Salvador,13.7942,-88.8965,4/1/20,32,99.0,1,POINT (-88.8965 13.7942)
18510,,Equatorial Guinea,1.5,10.0,4/1/20,15,3.0,0,POINT (10 1.5)
18511,,Eritrea,15.1794,39.7823,4/1/20,15,1327.0,0,POINT (39.7823 15.1794)
18512,,Estonia,58.5953,25.0136,4/1/20,779,9.0,5,POINT (25.0136 58.5953)
18513,,Eswatini,-26.5225,31.4659,4/1/20,9,0.0,0,POINT (31.4659 -26.5225)
18514,,Ethiopia,9.145,40.4897,4/1/20,29,17.0,0,POINT (40.4897 9.145)
18515,,Fiji,-17.7134,178.065,4/1/20,5,100.0,0,POINT (178.065 -17.7134)
18516,,Finland,64.0,26.0,4/1/20,1446,247.0,17,POINT (26 64)
18517,French Guiana,France,3.9339,-53.1258,4/1/20,51,2.0,0,POINT (-53.1258 3.9339)
18518,French Polynesia,France,-17.6797,149.4068,4/1/20,37,1.0,0,POINT (149.4068 -17.6797)
